Modo de Envio,Segmento,Cidade,Estado,Código Postal,Região,Categoria,Subcategoria,Vendas,Quantidade,Desconto,Lucro
Classe Padrão,Corporativo,Philadelphia,Pennsylvania,19134,Leste,Técnologia,Telefones,1931.958,7,0.4,-386.3916
Classe Padrão,Home Office,Los Angeles,California,90036,Oeste,Itens de Escritório,Armazenamento,249.75,9,0.0,44.955
Classe Padrão,Home Office,Los Angeles,California,90036,Oeste,Técnologia,Telefones,255.936,8,0.2,28.7928
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Mobílias,Mobiliário,113.79,3,0.0,20.4822
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Técnologia,Acessórios,78.15,1,0.0,34.386
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Ficharios,1.728,1,0.2,0.6048
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Papel,40.56,4,0.0,19.8744
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Armazenamento,182.94,3,0.0,3.6588
Primeira Classe,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Armazenamento,193.86,2,0.0,11.6316
Classe Padrão,Consumidor,Los Angeles,California,90045,Oeste,Itens de Escritório,Envelopes,15.28,2,0.0,7.4872
Classe Padrão,Consumidor,Los Angeles,California,90045,Oeste,Mobílias,Mobiliário,8.73,1,0.0,2.9682
Classe Padrão,Consumidor,Los Angeles,California,90045,Oeste,Itens de Escritório,Arte,5.68,2,0.0,1.7608
Segunda Classe,Consumidor,Buffalo,New York,14215,Leste,Itens de Escritório,Arte,2.78,2,0.0,0.7228
Segunda Classe,Consumidor,Buffalo,New York,14215,Leste,Itens de Escritório,Envelopes,79.96,2,0.0,35.982
Primeira Classe,Corporativo,Cincinnati,Ohio,45231,Leste,Técnologia,Copiadoras,839.988,2,0.4,69.999
Mesmo Dia,Consumidor,Boynton Beach,Florida,33437,Sul,Mobílias,Mobiliário,47.952,3,0.2,13.7862
Mesmo Dia,Consumidor,Boynton Beach,Florida,33437,Sul,Itens de Escritório,Ficharios,37.425,5,0.7,-29.94
Mesmo Dia,Consumidor,Boynton Beach,Florida,33437,Sul,Mobílias,Mobiliário,63.968,2,0.2,0.0
Mesmo Dia,Consumidor,Boynton Beach,Florida,33437,Sul,Mobílias,Mobiliário,165.048,3,0.2,41.262
Classe Padrão,Consumidor,Seattle,Washington,98105,Oeste,Mobílias,Mobiliário,12.35,1,0.0,5.434
Classe Padrão,Consumidor,Seattle,Washington,98105,Oeste,Itens de Escritório,Arte,40.97,1,0.0,10.6522
Classe Padrão,Consumidor,Seattle,Washington,98105,Oeste,Itens de Escritório,Fixadores,22.96,2,0.0,10.7912
Classe Padrão,Home Office,New York City,New York,10024,Leste,Técnologia,Telefones,22.0,4,0.0,5.5
Classe Padrão,Consumidor,New York City,New York,10009,Leste,Itens de Escritório,Ficharios,398.352,3,0.2,124.485
Classe Padrão,Consumidor,New York City,New York,10009,Leste,Itens de Escritório,Fixadores,8.72,4,0.0,3.5752
Classe Padrão,Consumidor,Gulfport,Mississippi,39503,Sul,Itens de Escritório,Envelopes,48.69,9,0.0,23.8581
Segunda Classe,Consumidor,Fresno,California,93727,Oeste,Mobílias,Mesas,764.688,6,0.2,95.586
Segunda Classe,Consumidor,Fresno,California,93727,Oeste,Mobílias,Mesas,3610.848,12,0.2,135.4068
Segunda Classe,Consumidor,Fresno,California,93727,Oeste,Mobílias,Estantes,254.9745,3,0.15,11.9988
Classe Padrão,Consumidor,New York City,New York,10009,Leste,Itens de Escritório,Arte,38.82,6,0.0,17.469
Classe Padrão,Consumidor,New York City,New York,10009,Leste,Mobílias,Cadeiras,1141.938,9,0.1,139.5702
Classe Padrão,Consumidor,New York City,New York,10009,Leste,Itens de Escritório,Eletrodomésticos,1704.56,13,0.0,511.368
Classe Padrão,Consumidor,New York City,New York,10009,Leste,Itens de Escritório,Arte,3.2,2,0.0,1.376
Classe Padrão,Consumidor,Milwaukee,Wisconsin,53209,Central,Técnologia,Telefones,1099.96,4,0.0,285.9896
Classe Padrão,Home Office,Chester,Pennsylvania,19013,Leste,Itens de Escritório,Arte,5.248,2,0.2,0.5904
Classe Padrão,Home Office,Chester,Pennsylvania,19013,Leste,Técnologia,Telefones,35.91,3,0.4,-8.379
Classe Padrão,Home Office,Chester,Pennsylvania,19013,Leste,Mobílias,Mobiliário,6.696,1,0.2,0.5022
Classe Padrão,Home Office,Chester,Pennsylvania,19013,Leste,Mobílias,Mobiliário,43.872,2,0.2,11.5164
Segunda Classe,Home Office,Charlotte,North Carolina,28205,Sul,Itens de Escritório,Ficharios,27.882,3,0.7,-20.4468
Segunda Classe,Home Office,Charlotte,North Carolina,28205,Sul,Itens de Escritório,Armazenamento,540.048,3,0.2,-47.2542
Segunda Classe,Home Office,Charlotte,North Carolina,28205,Sul,Técnologia,Acessórios,255.68,8,0.2,76.704
Classe Padrão,Consumidor,Jacksonville,Florida,32216,Sul,Técnologia,Telefones,863.88,3,0.2,107.985
Classe Padrão,Corporativo,Greenville,North Carolina,27834,Sul,Itens de Escritório,Ficharios,17.616,4,0.7,-14.0928
Segunda Classe,Consumidor,Long Beach,New York,11561,Leste,Itens de Escritório,Ficharios,17.472,3,0.2,6.3336
Primeira Classe,Consumidor,La Porte,Indiana,46350,Central,Técnologia,Telefones,69.9,2,0.0,18.873
Primeira Classe,Consumidor,La Porte,Indiana,46350,Central,Mobílias,Mobiliário,41.85,5,0.0,10.881
Classe Padrão,Consumidor,San Francisco,California,94122,Oeste,Itens de Escritório,Arte,6.57,3,0.0,1.7739
Classe Padrão,Corporativo,Los Angeles,California,90045,Oeste,Itens de Escritório,Armazenamento,142.86,1,0.0,41.4294
Classe Padrão,Corporativo,Los Angeles,California,90045,Oeste,Mobílias,Cadeiras,292.272,6,0.2,18.267
Classe Padrão,Corporativo,Louisville,Colorado,80027,Oeste,Mobílias,Mobiliário,29.328,3,0.2,3.666
Classe Padrão,Consumidor,Florence,Alabama,35630,Sul,Itens de Escritório,Papel,12.48,2,0.0,5.616
Classe Padrão,Corporativo,Chicago,Illinois,60623,Central,Itens de Escritório,Armazenamento,102.336,4,0.2,-12.792
Classe Padrão,Corporativo,Chicago,Illinois,60623,Central,Itens de Escritório,Eletrodomésticos,48.792,3,0.8,-126.8592
Classe Padrão,Corporativo,Chicago,Illinois,60623,Central,Itens de Escritório,Ficharios,44.848,8,0.8,-67.272
Mesmo Dia,Consumidor,Fort Worth,Texas,76106,Central,Itens de Escritório,Papel,10.368,2,0.2,3.6288
Mesmo Dia,Consumidor,Fort Worth,Texas,76106,Central,Mobílias,Cadeiras,388.43,5,0.3,-88.784
Mesmo Dia,Consumidor,Fort Worth,Texas,76106,Central,Itens de Escritório,Papel,14.352,3,0.2,5.2026
Mesmo Dia,Consumidor,Fort Worth,Texas,76106,Central,Técnologia,Acessórios,63.992,1,0.2,-7.1991
Classe Padrão,Consumidor,Houston,Texas,77070,Central,Itens de Escritório,Arte,86.352,3,0.2,5.397
Primeira Classe,Corporativo,Macon,Georgia,31204,Sul,Técnologia,Acessórios,32.97,3,0.0,12.8583
Primeira Classe,Corporativo,Macon,Georgia,31204,Sul,Técnologia,Acessórios,83.88,4,0.0,30.1968
Primeira Classe,Consumidor,Cedar Rapids,Iowa,52402,Central,Técnologia,Telefones,278.4,3,0.0,80.736
Primeira Classe,Consumidor,Jacksonville,Florida,32216,Sul,Itens de Escritório,Etiquetas,15.12,3,0.2,4.914
Primeira Classe,Consumidor,Jacksonville,Florida,32216,Sul,Itens de Escritório,Ficharios,17.43,1,0.7,-13.363
Primeira Classe,Consumidor,Jacksonville,Florida,32216,Sul,Itens de Escritório,Papel,251.64,3,0.2,88.074
Classe Padrão,Consumidor,Austin,Texas,78745,Central,Itens de Escritório,Ficharios,2.772,7,0.8,-4.851
Classe Padrão,Consumidor,Providence,Rhode Island,2908,Leste,Itens de Escritório,Armazenamento,14.9,5,0.0,1.043
Classe Padrão,Home Office,New York City,New York,10035,Leste,Itens de Escritório,Arte,15.48,3,0.0,4.4892
Classe Padrão,Corporativo,New York City,New York,10009,Leste,Mobílias,Mobiliário,39.88,2,0.0,11.1664
Classe Padrão,Corporativo,New York City,New York,10009,Leste,Itens de Escritório,Ficharios,12.192,4,0.2,4.1148
Classe Padrão,Corporativo,New York City,New York,10009,Leste,Itens de Escritório,Arte,20.82,3,0.0,7.4952
Primeira Classe,Home Office,San Francisco,California,94122,Oeste,Itens de Escritório,Ficharios,13.216,4,0.2,4.4604
Primeira Classe,Home Office,San Francisco,California,94122,Oeste,Itens de Escritório,Papel,32.4,5,0.0,15.552
Classe Padrão,Consumidor,San Diego,California,92105,Oeste,Itens de Escritório,Suprimentos,32.94,3,0.0,9.2232
Classe Padrão,Consumidor,San Diego,California,92105,Oeste,Itens de Escritório,Papel,114.2,5,0.0,52.532
Classe Padrão,Consumidor,San Diego,California,92105,Oeste,Itens de Escritório,Etiquetas,3.08,1,0.0,1.4784
Classe Padrão,Consumidor,Pueblo,Colorado,81001,Oeste,Itens de Escritório,Eletrodomésticos,845.728,13,0.2,84.5728
Classe Padrão,Corporativo,Fairfield,California,94533,Oeste,Itens de Escritório,Ficharios,13.904,2,0.2,4.5188
Classe Padrão,Corporativo,Fairfield,California,94533,Oeste,Itens de Escritório,Ficharios,20.72,2,0.2,6.475
Segunda Classe,Corporativo,Saint Paul,Minnesota,55106,Central,Técnologia,Telefones,114.95,5,0.0,2.299
Primeira Classe,Consumidor,San Francisco,California,94109,Oeste,Itens de Escritório,Armazenamento,26.96,2,0.0,7.0096
Segunda Classe,Consumidor,Springfield,Virginia,22153,Sul,Mobílias,Mobiliário,572.76,6,0.0,166.1004
Segunda Classe,Consumidor,Springfield,Virginia,22153,Sul,Mobílias,Mobiliário,286.38,3,0.0,83.0502
Segunda Classe,Home Office,Arlington,Virginia,22204,Sul,Mobílias,Estantes,61.96,2,0.0,4.3372
Classe Padrão,Consumidor,Columbus,Georgia,31907,Sul,Mobílias,Mobiliário,23.99,1,0.0,5.5177
Classe Padrão,Consumidor,Columbus,Georgia,31907,Sul,Técnologia,Telefones,287.97,3,0.0,77.7519
Segunda Classe,Consumidor,Houston,Texas,77036,Central,Técnologia,Telefones,419.944,7,0.2,52.493
Primeira Classe,Consumidor,Pasadena,California,91104,Oeste,Itens de Escritório,Papel,46.76,7,0.0,22.4448
Primeira Classe,Consumidor,Pasadena,California,91104,Oeste,Itens de Escritório,Ficharios,17.712,3,0.2,6.4206
Primeira Classe,Consumidor,Pasadena,California,91104,Oeste,Itens de Escritório,Eletrodomésticos,21.78,2,0.0,5.6628
Primeira Classe,Consumidor,Pasadena,California,91104,Oeste,Itens de Escritório,Armazenamento,161.94,3,0.0,9.7164
Primeira Classe,Consumidor,Pasadena,California,91104,Oeste,Mobílias,Cadeiras,161.568,2,0.2,-8.0784
Classe Padrão,Consumidor,Lawrence,Massachusetts,1841,Leste,Itens de Escritório,Etiquetas,3.69,1,0.0,1.7343
Classe Padrão,Consumidor,Lawrence,Massachusetts,1841,Leste,Itens de Escritório,Etiquetas,122.12,4,0.0,56.1752
Classe Padrão,Consumidor,Columbus,Ohio,43229,Leste,Mobílias,Cadeiras,155.372,2,0.3,-13.3176
Classe Padrão,Corporativo,Los Angeles,California,90032,Oeste,Itens de Escritório,Papel,38.88,6,0.0,18.6624
Classe Padrão,Corporativo,Los Angeles,California,90032,Oeste,Mobílias,Mobiliário,183.84,8,0.0,62.5056
Classe Padrão,Corporativo,Los Angeles,California,90032,Oeste,Itens de Escritório,Suprimentos,579.3,5,0.0,28.965
Classe Padrão,Consumidor,Philadelphia,Pennsylvania,19120,Leste,Técnologia,Acessórios,14.2,1,0.2,3.3725
Classe Padrão,Corporativo,Deltona,Florida,32725,Sul,Técnologia,Telefones,575.92,2,0.2,71.99
Classe Padrão,Corporativo,Deltona,Florida,32725,Sul,Itens de Escritório,Ficharios,5.184,6,0.7,-3.6288
Classe Padrão,Consumidor,Cincinnati,Ohio,45231,Leste,Itens de Escritório,Ficharios,5.229,3,0.7,-4.1832
Classe Padrão,Consumidor,Cincinnati,Ohio,45231,Leste,Itens de Escritório,Armazenamento,285.552,2,0.2,35.694
Classe Padrão,Consumidor,Murray,Kentucky,42071,Sul,Itens de Escritório,Eletrodomésticos,72.8,5,0.0,19.656
Primeira Classe,Consumidor,Wilmington,North Carolina,28403,Sul,Itens de Escritório,Papel,10.816,4,0.2,3.5152
Classe Padrão,Corporativo,Lawrence,Massachusetts,1841,Leste,Itens de Escritório,Armazenamento,46.26,3,0.0,12.4902
Primeira Classe,Consumidor,Chicago,Illinois,60653,Central,Itens de Escritório,Ficharios,17.46,6,0.8,-30.555
Classe Padrão,Home Office,Philadelphia,Pennsylvania,19120,Leste,Mobílias,Mobiliário,51.072,6,0.2,5.1072
Primeira Classe,Corporativo,Norwich,Connecticut,6360,Leste,Itens de Escritório,Papel,11.34,1,0.0,5.5566
Segunda Classe,Home Office,San Francisco,California,94110,Oeste,Itens de Escritório,Arte,87.92,4,0.0,26.376
Classe Padrão,Consumidor,San Francisco,California,94109,Oeste,Mobílias,Mobiliário,37.05,3,0.0,16.302
Classe Padrão,Home Office,Lorain,Ohio,44052,Leste,Técnologia,Telefones,2.97,1,0.4,-0.6435
Classe Padrão,Home Office,Lorain,Ohio,44052,Leste,Itens de Escritório,Armazenamento,27.44,2,0.2,2.401
Classe Padrão,Consumidor,Dallas,Texas,75220,Central,Itens de Escritório,Ficharios,1.08,3,0.8,-1.728
Classe Padrão,Consumidor,Dallas,Texas,75220,Central,Itens de Escritório,Eletrodomésticos,7.96,2,0.8,-13.93
Classe Padrão,Home Office,Los Angeles,California,90049,Oeste,Itens de Escritório,Ficharios,140.736,8,0.2,52.776
Classe Padrão,Consumidor,Middletown,Connecticut,6457,Leste,Itens de Escritório,Armazenamento,552.56,4,0.0,0.0
Classe Padrão,Consumidor,Los Angeles,California,90008,Oeste,Mobílias,Mobiliário,25.11,3,0.0,6.5286
Segunda Classe,Consumidor,New York City,New York,10011,Leste,Mobílias,Mobiliário,29.78,2,0.0,8.0406
Segunda Classe,Consumidor,New York City,New York,10011,Leste,Técnologia,Telefones,677.58,3,0.0,176.1708
Segunda Classe,Consumidor,New York City,New York,10011,Leste,Itens de Escritório,Papel,75.04,8,0.0,36.0192
Primeira Classe,Corporativo,Jacksonville,North Carolina,28540,Sul,Técnologia,Máquinas,695.7,2,0.5,-27.828
Primeira Classe,Corporativo,Jacksonville,North Carolina,28540,Sul,Itens de Escritório,Ficharios,15.66,5,0.7,-12.528
Primeira Classe,Corporativo,Jacksonville,North Carolina,28540,Sul,Itens de Escritório,Ficharios,28.854,6,0.7,-21.1596
Classe Padrão,Consumidor,Freeport,New York,11520,Leste,Itens de Escritório,Arte,47.82,3,0.0,14.346
Classe Padrão,Consumidor,Freeport,New York,11520,Leste,Itens de Escritório,Etiquetas,13.05,5,0.0,6.003
Classe Padrão,Consumidor,Lakeville,Minnesota,55044,Central,Itens de Escritório,Eletrodomésticos,93.78,2,0.0,36.5742
Classe Padrão,Consumidor,Lakeville,Minnesota,55044,Central,Itens de Escritório,Papel,47.18,7,0.0,23.59
Classe Padrão,Consumidor,Lakeville,Minnesota,55044,Central,Itens de Escritório,Arte,19.68,6,0.0,5.7072
Classe Padrão,Consumidor,Lakeville,Minnesota,55044,Central,Itens de Escritório,Ficharios,53.4,10,0.0,25.098
Classe Padrão,Consumidor,Lakeville,Minnesota,55044,Central,Itens de Escritório,Ficharios,35.88,6,0.0,17.2224
Segunda Classe,Consumidor,Evanston,Illinois,60201,Central,Mobílias,Cadeiras,258.279,3,0.3,-70.1043
Primeira Classe,Corporativo,Arlington,Virginia,22204,Sul,Itens de Escritório,Armazenamento,31.4,2,0.0,7.85
Classe Padrão,Corporativo,San Francisco,California,94109,Oeste,Técnologia,Telefones,183.96,5,0.2,20.6955
Classe Padrão,Corporativo,San Francisco,California,94109,Oeste,Itens de Escritório,Papel,17.61,3,0.0,8.4528
Classe Padrão,Corporativo,San Francisco,California,94109,Oeste,Mobílias,Mesas,300.904,1,0.2,11.2839
Mesmo Dia,Consumidor,Houston,Texas,77036,Central,Itens de Escritório,Armazenamento,220.776,3,0.2,-44.1552
Mesmo Dia,Consumidor,Houston,Texas,77036,Central,Itens de Escritório,Armazenamento,281.424,11,0.2,-35.178
Primeira Classe,Consumidor,Louisville,Kentucky,40214,Sul,Itens de Escritório,Papel,79.14,3,0.0,36.4044
Primeira Classe,Consumidor,Fort Worth,Texas,76106,Central,Mobílias,Mobiliário,1.988,1,0.6,-1.4413
Segunda Classe,Consumidor,Los Angeles,California,90049,Oeste,Mobílias,Cadeiras,145.568,2,0.2,0.0
Classe Padrão,Corporativo,Philadelphia,Pennsylvania,19120,Leste,Itens de Escritório,Arte,123.256,7,0.2,9.2442
Classe Padrão,Corporativo,Philadelphia,Pennsylvania,19120,Leste,Itens de Escritório,Papel,23.68,4,0.2,7.4
Classe Padrão,Corporativo,Philadelphia,Pennsylvania,19120,Leste,Técnologia,Telefones,309.576,4,0.4,-56.7556
Primeira Classe,Corporativo,Tucson,Arizona,85705,Oeste,Itens de Escritório,Ficharios,38.388,14,0.7,-25.592
Primeira Classe,Corporativo,Tucson,Arizona,85705,Oeste,Técnologia,Máquinas,95.994,2,0.7,-63.996
Primeira Classe,Corporativo,Tucson,Arizona,85705,Oeste,Técnologia,Acessórios,239.952,6,0.2,-35.9928
Primeira Classe,Corporativo,Tucson,Arizona,85705,Oeste,Técnologia,Telefones,201.584,2,0.2,15.1188
Primeira Classe,Corporativo,Tucson,Arizona,85705,Oeste,Mobílias,Cadeiras,899.136,4,0.2,-146.1096
Primeira Classe,Home Office,Pico Rivera,California,90660,Oeste,Mobílias,Mobiliário,145.9,5,0.0,62.737
Classe Padrão,Consumidor,Colorado Springs,Colorado,80906,Oeste,Mobílias,Estantes,590.058,7,0.7,-786.744
Classe Padrão,Consumidor,Colorado Springs,Colorado,80906,Oeste,Itens de Escritório,Arte,14.04,3,0.2,1.5795
Classe Padrão,Home Office,Clinton,Maryland,20735,Leste,Técnologia,Acessórios,49.08,3,0.0,4.908
Segunda Classe,Consumidor,Vallejo,California,94591,Oeste,Itens de Escritório,Etiquetas,29.6,2,0.0,14.8
Segunda Classe,Consumidor,Vallejo,California,94591,Oeste,Itens de Escritório,Ficharios,17.088,4,0.2,5.5536
Classe Padrão,Consumidor,Provo,Utah,84604,Oeste,Mobílias,Mesas,912.75,5,0.0,118.6575
Segunda Classe,Consumidor,Pleasant Grove,Utah,84062,Oeste,Itens de Escritório,Eletrodomésticos,1089.75,3,0.0,305.13
Segunda Classe,Consumidor,Pleasant Grove,Utah,84062,Oeste,Itens de Escritório,Papel,447.84,8,0.0,219.4416
Segunda Classe,Consumidor,Pleasant Grove,Utah,84062,Oeste,Itens de Escritório,Arte,16.4,5,0.0,4.264
Segunda Classe,Consumidor,Pleasant Grove,Utah,84062,Oeste,Técnologia,Telefones,399.96,5,0.2,34.9965
Segunda Classe,Consumidor,Pleasant Grove,Utah,84062,Oeste,Itens de Escritório,Armazenamento,158.9,5,0.0,7.945
Segunda Classe,Consumidor,Pleasant Grove,Utah,84062,Oeste,Itens de Escritório,Ficharios,13.184,1,0.2,4.7792
Classe Padrão,Home Office,Aurora,Illinois,60505,Central,Mobílias,Mobiliário,83.952,3,0.6,-90.2484
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Armazenamento,80.98,1,0.0,1.6196
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Papel,348.84,9,0.0,170.9316
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Fixadores,9.45,5,0.0,0.189
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Mobílias,Mobiliário,18.84,3,0.0,7.1592
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Mobílias,Estantes,239.98,2,0.0,52.7956
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Envelopes,167.96,2,0.0,78.9412
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Técnologia,Telefones,104.85,3,0.0,28.3095
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Técnologia,Telefones,484.83,3,0.0,126.0558
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Papel,122.97,3,0.0,60.2553
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Armazenamento,154.44,3,0.0,1.5444
Mesmo Dia,Home Office,Smyrna,Georgia,30080,Sul,Itens de Escritório,Papel,342.37,7,0.0,160.9139
Primeira Classe,Corporativo,Burlington,North Carolina,27217,Sul,Itens de Escritório,Arte,9.552,3,0.2,1.5522
Classe Padrão,Corporativo,Aurora,Illinois,60505,Central,Mobílias,Mesas,652.45,5,0.5,-430.617
Classe Padrão,Corporativo,Aurora,Illinois,60505,Central,Mobílias,Mesas,66.645,3,0.5,-42.6528
Primeira Classe,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Ficharios,17.216,4,0.2,6.0256
Primeira Classe,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Papel,11.56,2,0.0,5.6644
Primeira Classe,Consumidor,New York City,New York,10035,Leste,Técnologia,Acessórios,88.4,4,0.0,11.492
Primeira Classe,Consumidor,New York City,New York,10035,Leste,Itens de Escritório,Papel,6.48,1,0.0,3.1104
Classe Padrão,Home Office,Salem,Virginia,24153,Sul,Técnologia,Telefones,21.8,2,0.0,6.104
Classe Padrão,Home Office,Salem,Virginia,24153,Sul,Itens de Escritório,Envelopes,251.79,3,0.0,118.3413
Classe Padrão,Home Office,Columbus,Ohio,43229,Leste,Mobílias,Mesas,205.176,2,0.4,-58.1332
Classe Padrão,Home Office,Columbus,Ohio,43229,Leste,Itens de Escritório,Papel,419.4,5,0.2,146.79
Primeira Classe,Home Office,Philadelphia,Pennsylvania,19143,Leste,Itens de Escritório,Suprimentos,10.304,1,0.2,-2.1896
Primeira Classe,Home Office,Philadelphia,Pennsylvania,19143,Leste,Mobílias,Mesas,154.764,3,0.4,-36.1116
Primeira Classe,Home Office,Philadelphia,Pennsylvania,19143,Leste,Técnologia,Acessórios,116.784,2,0.2,21.897
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Itens de Escritório,Arte,75.48,2,0.0,19.6248
Classe Padrão,Consumidor,New York City,New York,10024,Leste,Mobílias,Mobiliário,39.98,2,0.0,9.995
Classe Padrão,Consumidor,Phoenix,Arizona,85023,Oeste,Mobílias,Mesas,393.165,3,0.5,-204.4458
Classe Padrão,Home Office,Grand Prairie,Texas,75051,Central,Itens de Escritório,Etiquetas,23.68,2,0.2,8.88
Classe Padrão,Corporativo,New York City,New York,10035,Leste,Mobílias,Cadeiras,408.006,2,0.1,72.5344
Classe Padrão,Corporativo,New York City,New York,10035,Leste,Mobílias,Mobiliário,165.28,4,0.0,14.8752
